State,District,Date,Year,Month,Avg_rainfall,Agency_name
Andhra Pradesh,Anantapur,2024-08-29,2024,08,0.8716756983,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-09-04,2024,09,0.3664651056,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-09-10,2024,09,0.0329518384,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-09-12,2024,09,0.0261052273,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-09-17,2024,09,0.0174863197,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-09-27,2024,09,2.6269947383,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-10-02,2024,10,4.190431039,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-10-09,2024,10,0.9361507371,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-10-10,2024,10,0.9338983139,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-10-12,2024,10,3.3868910603,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-10-23,2024,10,2.9788660285,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-10-27,2024,10,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-11-05,2024,11,0.0739042492,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-11-07,2024,11,0.745761003,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-11-08,2024,11,2.1555766636,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-11-09,2024,11,0.557182199,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-11-11,2024,11,0.3505272261,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-11-20,2024,11,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-11-21,2024,11,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-12-01,2024,12,2.4166405063,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-12-24,2024,12,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-12-25,2024,12,1.05228e-05,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-12-27,2024,12,2.3661597517,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-01-02,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-01-06,2024,01,6.32839e-05,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-01-07,2024,01,0.0154528121,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-01-11,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-01-14,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-01-19,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-01-22,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-01-29,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-02-12,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-02-26,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-03-02,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-03-08,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-03-10,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-03-12,2024,03,0.0002763768,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-03-17,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-03-18,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-03-22,2024,03,0.0027144072,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-03-23,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-03-24,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-03-31,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-04-01,2024,04,0.1503710146,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-04-08,2024,04,0.0012638517,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-04-14,2024,04,0.0222809792,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-04-15,2024,04,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-04-26,2024,04,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-05-03,2024,05,4.7162717588,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-05-18,2024,05,2.8642822644,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-05-20,2024,05,1.1333062197,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-05-24,2024,05,0.0458261372,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-05-31,2024,05,1.4525866219,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-06-04,2024,06,0.8559282544,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-06-05,2024,06,4.7213934066,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-06-12,2024,06,3.3143616038,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-06-14,2024,06,1.8383857314,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-06-21,2024,06,2.252263987,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-06-25,2024,06,0.2296013355,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-07-02,2024,07,8.9456839559,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-07-21,2024,07,1.1037692528,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-08-06,2024,08,7.4640671966,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-08-10,2024,08,7.1779452605,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-08-20,2024,08,3.8678881487,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-08-30,2024,08,8.3510109997,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-09-01,2024,09,0.3436991258,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-09-04,2024,09,0.2661121445,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-09-07,2024,09,1.745829581,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-09-08,2024,09,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-09-15,2024,09,0.024857765,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-09-23,2024,09,9.0698816106,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-09-28,2024,09,11.3038047923,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-10-09,2024,10,1.3136558596,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-10-14,2024,10,16.272004422,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-10-18,2024,10,13.6205827159,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-10-21,2024,10,2.7931688292,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-11-12,2024,11,2.1869311562,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-11-17,2024,11,7.1737632153,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-11-21,2024,11,0.0283740445,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-11-22,2024,11,8.37766e-05,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-11-29,2024,11,0.4150440336,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-12-01,2024,12,45.6420801457,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-12-05,2024,12,8.1935652498,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-12-09,2024,12,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-12-12,2024,12,14.1525129178,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-12-14,2024,12,0.1186184117,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-12-16,2024,12,0.00286535,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-01-15,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-01-24,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-02-05,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-02-07,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-02-10,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-02-17,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-03-01,2024,03,0.0991822826,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-03-04,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-03-08,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-03-15,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-03-16,2024,03,9.74776e-05,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-03-19,2024,03,0.040072659,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-03-24,2024,03,0.3221824412,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-03-30,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-04-09,2024,04,8.94993e-05,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-04-10,2024,04,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-04-13,2024,04,0.1904500362,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-04-14,2024,04,0.366012361,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-04-19,2024,04,0.1525175759,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-04-22,2024,04,3.1455064821,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-04-25,2024,04,0.0228747952,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-04-27,2024,04,0.00303206,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-05-03,2024,05,0.0066233835,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-05-07,2024,05,0.02261209,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-05-12,2024,05,1.2129643501,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-05-15,2024,05,8.5196087961,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-05-19,2024,05,4.6973266,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-05-20,2024,05,2.8671209873,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-05-23,2024,05,1.6667200593,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-05-25,2024,05,16.5266678302,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-05-31,2024,05,0.0272516611,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-06-01,2024,06,13.2526837047,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-06-03,2024,06,23.4173097225,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-06-13,2024,06,1.4689817696,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-06-15,2024,06,3.7204964958,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-06-17,2024,06,3.2608855388,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-06-23,2024,06,22.0016137139,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-06-24,2024,06,6.0662321824,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-06-25,2024,06,3.690111341,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-06-26,2024,06,3.7677923773,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-06-30,2024,06,24.7241024921,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-07-02,2024,07,0.7647400835,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-07-03,2024,07,6.7976822922,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-07-09,2024,07,5.0283504206,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-07-15,2024,07,7.3749051544,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-07-16,2024,07,0.4213686487,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-07-17,2024,07,3.0130705404,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-07-18,2024,07,4.6393713511,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-07-28,2024,07,0.0847098004,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-08-09,2024,08,0.2363337811,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-08-17,2024,08,2.9780442353,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-08-21,2024,08,1.8466404836,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-08-24,2024,08,2.1998924758,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-08-31,2024,08,12.083528515,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-09-11,2024,09,0.2709532632,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-09-13,2024,09,0.0726582327,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-09-17,2024,09,0.0941845337,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-09-20,2024,09,2.2933583774,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-09-26,2024,09,6.2193679125,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-09-28,2024,09,2.0635950951,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-09-29,2024,09,0.2600969129,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-10-07,2024,10,0.4779735511,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-10-11,2024,10,1.6495575656,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-10-12,2024,10,2.3776948148,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-10-13,2024,10,1.9941104838,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-10-14,2024,10,22.2223446276,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-10-15,2024,10,23.5926927857,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-10-17,2024,10,15.1491057398,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-10-23,2024,10,0.1111090984,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-10-30,2024,10,0.2081921172,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-11-03,2024,11,0.3337969341,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-11-23,2024,11,0.0129989342,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-11-26,2024,11,1.8748809647,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-12-06,2024,12,1.0483060236,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-12-07,2024,12,0.128415866,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-12-09,2024,12,0.0003371787,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-12-10,2024,12,0.0,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-12-16,2024,12,0.1074911253,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-12-23,2024,12,3.16312e-05,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-12-28,2024,12,0.0295414906,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-12-30,2024,12,1.5662e-05,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-12-31,2024,12,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-01-02,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-01-05,2024,01,0.0005865838,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-01-07,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-01-24,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-02-06,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-02-10,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-02-12,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-02-13,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-02-17,2024,02,0.0017580898,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-02-18,2024,02,1.27785e-05,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-02-22,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-02-24,2024,02,0.0030958983,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-02-26,2024,02,0.00692953,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-03-08,2024,03,0.3940131757,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-03-11,2024,03,0.1968929271,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-03-14,2024,03,0.2722455375,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-04-02,2024,04,1.2876e-06,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-04-15,2024,04,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-04-21,2024,04,1.602944793,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-04-22,2024,04,1.4977069299,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-04-24,2024,04,0.0010904905,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-04-26,2024,04,0.033873488,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-05-04,2024,05,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-05-21,2024,05,1.5186738013,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-06-03,2024,06,69.387469434,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-06-09,2024,06,1.6084e-06,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-06-13,2024,06,0.7804549531,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-06-14,2024,06,0.0007946181,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-06-29,2024,06,0.6402849731,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-07-04,2024,07,0.0169472171,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-07-09,2024,07,1.6547310672,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-07-16,2024,07,3.0425142927,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-07-22,2024,07,1.7837452631,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-08-05,2024,08,3.952826808,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-08-06,2024,08,2.4297457488,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-08-07,2024,08,19.8875081925,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-08-10,2024,08,2.7845970226,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-08-13,2024,08,0.5071176295,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-08-24,2024,08,2.7342642144,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-08-27,2024,08,3.7440897673,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-08-28,2024,08,11.2623149044,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-08-30,2024,08,8.8123134558,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-08-31,2024,08,9.4833649711,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-09-01,2024,09,7.2766535507,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-09-03,2024,09,6.7221251333,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-09-11,2024,09,2.4335917573,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-09-15,2024,09,0.2288201694,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-09-30,2024,09,5.720097724,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-10-03,2024,10,0.1231407139,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-10-06,2024,10,1.3977015849,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-10-08,2024,10,1.297419245,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-10-25,2024,10,0.3955680551,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-11-01,2024,11,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-11-02,2024,11,2.1424176025,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-11-07,2024,11,0.2655349485,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-11-08,2024,11,0.2227512587,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-11-09,2024,11,0.25270571,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-11-14,2024,11,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-11-21,2024,11,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-11-24,2024,11,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-12-04,2024,12,0.0376121115,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-12-17,2024,12,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-12-20,2024,12,10.9408697308,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-12-22,2024,12,4.6459608689,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-12-24,2024,12,1.0496303586,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-12-31,2024,12,1.27785e-05,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-01-01,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-01-03,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-01-06,2024,01,0.0060127248,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-01-08,2024,01,0.17039527,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-01-16,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-01-17,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-01-29,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-02-13,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-02-14,2024,02,0.006299928,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-03-06,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-03-07,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-03-12,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-03-24,2024,03,0.1379714663,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-04-06,2024,04,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-04-14,2024,04,3.021621366,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-04-21,2024,04,2.3333463185,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-04-24,2024,04,0.2032589552,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-04-25,2024,04,1.5113858008,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-05-02,2024,05,2.08741e-05,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-05-13,2024,05,1.72815709,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-05-17,2024,05,4.329508975,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-05-18,2024,05,1.7448679592,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-05-21,2024,05,2.199133192,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-05-23,2024,05,0.5161811836,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-06-13,2024,06,1.9213263328,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-06-24,2024,06,2.4587503093,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-06-25,2024,06,5.9159856859,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-06-30,2024,06,3.8929212825,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-07-02,2024,07,0.6120629356,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-07-06,2024,07,0.2850405468,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-07-07,2024,07,0.5120408807,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-07-13,2024,07,2.1804401138,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-07-15,2024,07,16.2325800222,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-07-16,2024,07,5.7928134271,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-07-25,2024,07,3.1693391569,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-07-29,2024,07,0.2861369864,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-07-31,2024,07,1.8695272166,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-08-02,2024,08,4.5924110229,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-08-03,2024,08,2.174486706,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-08-04,2024,08,6.6063032263,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-08-05,2024,08,0.4491388134,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-08-16,2024,08,5.4923866755,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-08-23,2024,08,8.2814599701,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-08-28,2024,08,18.5617339279,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-09-01,2024,09,5.2180687918,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-09-08,2024,09,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-09-09,2024,09,4.8141561845,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-09-10,2024,09,1.4082978651,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-09-27,2024,09,9.9110685846,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-01-05,2024,01,0.0187687977,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-01-13,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-01-14,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-01-19,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-01-27,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-01-29,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-02-02,2024,02,0.0318035083,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-02-12,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-02-17,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-02-21,2024,02,0.0032919751,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-02-26,2024,02,0.0,NRSC VIC MODEL
